User ID,Birthdate,City,State,Zip,Available Points,Total Points Earned,Points Spent,Joined On,Last Seen,Tags
1244,,,,,1505,1505,0,9/26/2020 1:39,4/30/2021 18:20,Senior|ClassificationPts|19RetroactivePoints|NOBSBvsNDGame3|MBBvGTech30521
1245,9/30/1999,,,,6540,6540,0,9/26/2020 2:10,5/1/2022 16:27,ClassOf2022|21Wesley
1246,,,,,750,350,0,9/26/2020 11:09,3/2/2022 19:50,GraduateStudent
1247,10/15/1999,,,,10790,23240,12750,9/26/2020 12:15,7/1/2022 0:44,ClassOf2022|MBBvsDuke|GraduateStudent
1248,,,,,300,1100,1000,9/26/2020 12:51,1/13/2022 17:55,ClassOf2023|MBBvsDuke
1249,,,,,760,1560,1000,9/26/2020 12:52,4/8/2022 12:45,ClassOf2023|21DZ
1250,,,,,1960,1760,0,9/26/2020 13:10,2/26/2022 19:15,ClassOf2023|MBBvsDuke
1251,,,,,3725,3725,0,9/26/2020 15:38,4/10/2022 9:27,ClassOf2024|MBBvsDuke
1252,,,,,1735,1735,0,9/26/2020 15:41,4/18/2022 18:02,ClassOf2024
1253,,,,,12535,12535,0,9/26/2020 15:42,6/30/2022 13:45,ClassOf2024|21LXA|MBBvsDuke
1254,6/24/1998,,,,500,500,0,9/26/2020 16:51,3/4/2022 12:32,GraduateStudent
1255,,,,,1050,1050,0,9/26/2020 17:06,11/13/2021 22:38,ClassOf2024
1256,,,,,2060,2060,0,9/26/2020 17:36,3/19/2022 11:48,ClassOf2024|MBBvsDuke
1257,,,,,6410,7410,1000,9/26/2020 17:55,6/30/2022 22:37,ClassOf2024|21PiKapp
1258,,,,,400,400,0,9/26/2020 17:59,2/19/2021 14:55,Graduate Student|ClassificationPts|CampbellIndy|NOBSBvsNDGame3
1259,,winston salem,NC,27106,1480,1500,20,9/26/2020 18:11,2/12/2022 14:59,GraduateStudent
1260,,,,,1225,1225,0,9/26/2020 18:36,6/17/2022 9:29,ClassOf2024
1261,,,,,845,845,0,9/26/2020 18:41,5/8/2022 13:23,ClassOf2024|21KBG
1262,,,,,1325,2125,800,9/26/2020 18:44,1/22/2022 21:43,ClassOf2024|MBBvsDuke
1263,,,,,1375,1375,0,9/26/2020 19:15,2/26/2022 14:44,ClassOf2023
1264,2/15/2000,,,,2800,3800,1000,9/26/2020 19:33,4/18/2022 18:01,ClassOf2022
1265,,,,,3260,3260,0,9/26/2020 19:34,5/10/2022 23:01,ClassOf2022
1266,5/4/2002,,,,1490,1490,0,9/26/2020 19:40,4/8/2022 23:07,ClassOf2024|MBBvsDuke
1267,,,,,8820,8820,0,9/26/2020 20:02,6/17/2022 17:34,ClassOf2022|MBBvsDuke
1268,,,,,950,950,0,9/26/2020 20:05,2/21/2022 16:07,ClassOf2022
1269,,Silver Spring ,MD,20901,555,1690,1135,9/26/2020 20:29,5/21/2022 19:13,ClassOf2022|MBBvsDuke
1270,,,,,1810,1810,0,9/26/2020 20:41,3/19/2022 16:04,ClassOf2024|21EX|MBBvsDuke
1271,11/30/2001,,,,3535,3535,0,9/26/2020 23:09,6/30/2022 22:02,ClassOf2024
1272,,,,,1660,1660,0,9/26/2020 23:10,4/26/2022 23:44,ClassOf2024
1273,12/20/2001,,,,5300,5300,0,9/26/2020 23:10,6/30/2022 21:15,ClassOf2024|MBBvsDuke
1274,,,,,3685,3685,0,9/26/2020 23:12,2/28/2022 17:41,ClassOf2024|MBBvsDuke
1275,,,,,700,700,0,9/26/2020 23:13,1/20/2022 20:35,ClassOf2024
1276,,,,,2500,2500,0,9/27/2020 12:16,2/12/2022 13:42,ClassOf2024
1277,,,,,1705,1705,0,9/27/2020 12:21,2/12/2022 14:23,ClassOf2024|21LXA
1278,,Charlotte,NC,28210,610,1110,500,9/27/2020 12:24,3/29/2022 9:11,ClassOf2024
1279,9/15/2002,,,,1930,1930,0,9/27/2020 12:35,3/19/2022 15:23,ClassOf2024
1280,,,,,950,1950,1000,9/27/2020 13:42,5/2/2022 11:15,ClassOf2024|MBBvsDuke
1281,,,,,620,620,0,9/27/2020 13:42,5/31/2022 14:17,ClassOf2024
1282,,,,,960,960,0,9/27/2020 13:45,2/12/2022 12:03,ClassOf2024
1283,,,,,1645,1645,0,9/27/2020 14:13,3/11/2022 2:16,ClassOf2024|Student
1284,,,,,900,900,0,9/27/2020 14:28,,Senior|ClassificationPts|19RetroactivePoints|CampbellIndy|NOBSBvsNDGame3
1285,,,,,1220,1220,0,9/27/2020 15:40,4/15/2022 14:00,ClassOf2024
1286,,,,,815,815,0,9/27/2020 16:03,4/7/2022 19:18,ClassOf2024
1287,5/4/1999,,,,6895,6895,0,9/27/2020 17:41,6/19/2022 16:20,ClassOf2022|21LXA
1288,,,,,1990,1990,0,9/27/2020 17:46,10/21/2021 23:01,Senior|ClassificationPts|19RetroactivePoints|CampbellGroup|UVALotteryWinner|NOBSBvsNDGame3|MBBvGTech30521
1289,,Winston Salem,NC,27101,10,810,800,9/27/2020 17:58,11/30/2020 18:02,Senior|ClassificationPts|CampbellIndy|NOBSBvsNDGame3
1290,,,,,1065,1065,0,9/27/2020 18:32,3/16/2022 10:13,ClassOf2024
1291,,,,,3580,3580,0,9/27/2020 19:00,6/20/2022 20:13,ClassOf2024|MBBvsDuke
1292,,Winston-Salem,NC,27106,1965,2585,620,9/27/2020 20:12,4/18/2022 11:00,ClassOf2022|MBBvsDuke
1293,,,,,3210,3210,0,9/27/2020 20:28,4/8/2022 18:50,ClassOf2024|MBBvsDuke|Student
1294,,,,,1350,1350,0,9/27/2020 20:48,,Senior|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3
1295,11/10/2000,,,,1800,1800,0,9/27/2020 20:55,11/20/2021 16:37,ClassOf2022
1296,,,,,450,1450,1000,9/27/2020 21:04,3/15/2022 17:41,ClassOf2024|MBBvsDuke
1297,,,,,580,1080,500,9/27/2020 21:27,5/4/2022 12:05,ClassOf2022
1298,11/19/2001,,,,2370,2370,0,9/27/2020 21:27,5/7/2022 19:11,ClassOf2024|21PKA|MBBvsDuke
1299,,,,,900,900,0,9/27/2020 21:28,,Sophomore|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3
1300,,Pfafftown ,NC,27040,1435,1460,25,9/27/2020 22:12,5/24/2022 18:57,ClassOf2024|MBBvsDuke
1301,,,,,750,750,0,9/27/2020 22:13,4/26/2021 17:08,Senior|ClassificationPts|CampbellGroup|UVALotteryWinner|NOBSBvsNDGame3
1302,,,,,585,585,0,9/27/2020 23:21,4/18/2022 10:56,ClassOf2024|21DZ
1303,,,,,1160,1460,300,9/27/2020 23:39,10/14/2020 11:50,Senior|ClassificationPts|19RetroactivePoints|NOBSBvsNDGame3|MBBvGTech30521|No Show 1 2021
1304,3/30/2002,Marblehead,MA,1945,4255,4555,300,9/27/2020 23:40,5/19/2022 11:07,ClassOf2024|21AEP|MBBvsDuke
1305,,,,,860,860,0,9/27/2020 23:52,4/16/2022 17:11,ClassOf2024
1306,,,,,400,400,0,9/28/2020 1:03,3/19/2022 16:58,ClassOf2024|21KBG
1307,,,,,2500,3000,500,9/28/2020 1:07,3/18/2022 16:16,ClassOf2022
1308,,,,,1570,2070,500,9/28/2020 7:43,5/3/2022 17:59,ClassOf2024|MBBvsDuke
1309,9/15/2001,,,,2895,2895,0,9/28/2020 8:11,3/24/2022 13:44,ClassOf2024
1310,,,,,1180,1180,0,9/28/2020 8:24,3/4/2022 15:27,ClassOf2024|MBBvsDuke
1311,,,,,1750,1750,0,9/28/2020 8:37,3/12/2022 13:46,ClassOf2024|MBBvsDuke
1312,,,,,4645,4645,0,9/28/2020 8:39,4/16/2022 17:11,ClassOf2024|MBBvsDuke
1313,,,,,1860,2160,300,9/28/2020 8:49,3/13/2022 22:33,ClassOf2024
1314,,,,,580,1080,500,9/28/2020 9:30,2/26/2022 13:28,ClassOf2024
1315,,,,,6780,6780,0,9/28/2020 9:33,6/30/2022 15:21,ClassOf2024|MBBvsDuke
1316,,Winston-Salem ,NC,27106,800,1300,500,9/28/2020 9:45,5/3/2021 21:38,Senior|ClassificationPts|CampbellIndy|NOBSBvsNDGame3|No Show 1 2021
1317,,,,,1695,2095,400,9/28/2020 9:54,4/11/2022 7:07,ClassOf2024
1318,4/8/2001,,,,2075,2075,0,9/28/2020 9:55,11/13/2021 17:42,ClassOf2023
1319,,,,,1400,1400,0,9/28/2020 10:03,3/22/2022 9:56,ClassOf2023|21DZ
1320,,,,,400,400,0,9/28/2020 10:03,8/26/2021 19:25,ClassOf2024
1321,,,,,760,760,0,9/28/2020 10:07,5/11/2021 9:53,Senior|ClassificationPts|UVALotteryWinner|NOBSBvsNDGame3
1322,,,,,1150,1150,0,9/28/2020 10:10,3/14/2022 12:48,ClassOf2024|MBBvsDuke
1323,,,,,830,830,0,9/28/2020 10:11,5/1/2021 22:12,Senior|ClassificationPts|NOBSBvsNDGame3
1324,,,,,700,700,0,9/28/2020 10:13,1/10/2022 20:02,Freshman|ClassificationPts|CampbellIndy|UVALotteryWinner|NOBSBvsNDGame3|MBBvGTech30521|21SAE
1325,,,,,3470,3470,0,9/28/2020 10:15,5/3/2022 11:56,GraduateStudent
1326,,,,,7685,7685,0,9/28/2020 10:16,4/2/2022 22:49,ClassOf2024|MBBvsDuke
1327,,,,,1400,1400,0,9/28/2020 10:18,3/25/2022 18:19,ClassOf2024|21PKA
1328,,,,,1260,1260,0,9/28/2020 10:20,5/26/2022 20:06,ClassOf2023|21EX
1329,,,,,410,410,0,9/28/2020 10:20,2/18/2022 17:57,ClassOf2024
1330,,,,,1950,1950,0,9/28/2020 10:25,6/30/2022 9:40,ClassOf2024|21KA
1331,,,,,2150,2150,0,9/28/2020 10:34,7/1/2022 0:10,ClassOf2024
1332,,,,,2250,3350,1100,9/28/2020 10:37,6/30/2022 14:03,ClassOf2023
1333,,,,,440,440,0,9/28/2020 10:38,9/10/2021 17:19,Freshman|ClassificationPts|CampbellIndy|NOBSBvsNDGame3|MBBvGTech30521
1334,,,,,475,475,0,9/28/2020 10:43,2/19/2022 12:15,ClassOf2024
1335,,,,,1600,1600,0,9/28/2020 10:59,1/24/2022 17:56,ClassOf2023
1336,,,,,1100,1100,0,9/28/2020 11:10,3/4/2022 16:22,ClassOf2024|21KA|MBBvsDuke
1337,,,,,1000,1000,0,9/28/2020 11:14,,Senior|ClassificationPts|19RetroactivePoints|NOBSBvsNDGame3
1338,,,,,1300,1300,0,9/28/2020 11:14,,Senior|ClassificationPts|19RetroactivePoints|NOBSBvsNDGame3
1339,,,,,700,700,0,9/28/2020 11:17,,Senior|ClassificationPts|NOBSBvsNDGame3
1340,,,,,1650,1650,0,9/28/2020 11:28,3/23/2022 9:01,ClassOf2022
1341,,,,,1410,1410,0,9/28/2020 11:29,2/18/2022 13:04,ClassOf2024
1342,,,,,1050,1050,0,9/28/2020 11:44,2/20/2022 15:42,ClassOf2024
1343,,,,,1575,1575,0,9/28/2020 11:46,,Senior|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3
1344,,,,,730,730,0,9/28/2020 11:46,8/27/2021 17:22,Senior|ClassificationPts|NOBSBvsNDGame3
1345,,,,,2685,2685,0,9/28/2020 11:49,1/12/2022 18:27,ClassOf2023
1346,,,,,1410,1410,0,9/28/2020 11:49,1/12/2022 17:37,ClassOf2023
1347,,,,,1360,1360,0,9/28/2020 11:50,4/10/2021 14:51,Senior|ClassificationPts|19RetroactivePoints|CampbellIndy|NOBSBvsNDGame3
1348,,,,,2710,2710,0,9/28/2020 11:53,4/15/2022 11:40,ClassOf2022
1349,,,,,10860,10860,0,9/28/2020 11:53,4/14/2022 12:31,ClassOf2024|MBBvsDuke
1350,,,,,3615,3615,0,9/28/2020 11:54,5/21/2022 22:08,ClassOf2024
1351,,,,,7470,7470,0,9/28/2020 11:56,6/19/2022 16:46,ClassOf2024|MBBvsDuke
1352,12/24/1998,,,,955,1255,300,9/28/2020 11:57,5/9/2021 11:22,Senior|ClassificationPts|CampbellGroup|UVALottery_GroupEntry1013|UVALotteryWinner|NOBSBvsNDGame3|No Show 1 2021
1353,,,,,2010,2010,0,9/28/2020 11:58,4/18/2022 10:56,ClassOf2022
1354,,,,,710,710,0,9/28/2020 11:58,4/29/2021 19:00,Senior|ClassificationPts|NOBSBvsNDGame3
1355,,,,,710,710,0,9/28/2020 12:01,3/11/2021 14:08,Senior|ClassificationPts|CampbellGroup|NOBSBvsNDGame3
1356,10/15/2002,,,,700,1200,500,9/28/2020 12:02,3/28/2022 16:01,ClassOf2024
1357,,,,,700,700,0,9/28/2020 12:03,,Senior|ClassificationPts|NOBSBvsNDGame3
1358,,,,,750,750,0,9/28/2020 12:09,3/11/2022 4:31,ClassOf2024|MBBvsDuke
1359,,,,,1000,1000,0,9/28/2020 12:09,,Senior|ClassificationPts|19RetroactivePoints|CampbellIndy|NOBSBvsNDGame3
1360,,,,,1505,1505,0,9/28/2020 12:14,4/13/2022 22:03,GraduateStudent
1361,,,,,1740,1740,0,9/28/2020 12:20,4/24/2022 22:01,GraduateStudent
1362,3/7/2001,,,,800,800,0,9/28/2020 12:26,,Sophomore|ClassificationPts|19RetroactivePoints|NOBSBvsNDGame3
1363,,,,,1800,2300,500,9/28/2020 12:34,3/13/2022 23:20,ClassOf2022|MBBvsDuke
1364,3/9/2001,Morganton,North Carolina,28655,4980,4980,0,9/28/2020 12:42,6/30/2022 1:59,ClassOf2023
1365,4/6/2001,Locust,NC,28097,2700,3200,500,9/28/2020 12:51,5/26/2022 20:10,ClassOf2023
1366,,Winston-salem,NC,27101,9080,9930,850,9/28/2020 13:02,4/16/2022 10:35,ClassOf2023|21PiKapp|MBBvsDuke
1367,6/8/1998,,,,1440,1440,0,9/28/2020 13:08,5/7/2021 20:05,Senior|ClassificationPts|CampbellGroup|UVALottery_GroupEntry1013|UVALotteryWinner|NOBSBvsNDGame3|MBBvGTech30521|21ACCMBBTournament
1368,,Winston Salem,North Carolina,27106,1015,2690,1675,9/28/2020 13:14,5/8/2022 14:08,GraduateStudent
1369,,,,,2245,2245,0,9/28/2020 13:17,6/8/2022 19:38,ClassOf2022|MBBvsDuke
1370,,,,,1680,3430,1750,9/28/2020 13:32,4/18/2022 10:58,ClassOf2022|MBBvsDuke
1371,,,,,700,700,0,9/28/2020 13:37,,Senior|ClassificationPts|CampbellGroup|Student|NOBSBvsNDGame3
1372,,,,,2075,2375,300,9/28/2020 13:38,5/24/2021 9:37,Senior|ClassificationPts|19RetroactivePoints|CampbellGroup|UVALottery_GroupEntry1013|NOBSBvsNDGame3|MBBvGTech30521|No Show 1 2021|BSBvsVTech4.10.21
1373,,,,,8740,13240,4500,9/28/2020 13:42,5/11/2022 15:24,ClassOf2023|MBBvsDuke
1374,,,,,1200,1200,0,9/28/2020 13:47,2/5/2022 12:13,ClassOf2024
1375,,,,,510,510,0,9/28/2020 13:50,4/18/2022 10:57,ClassOf2024
1376,,,,,70,1820,1750,9/28/2020 13:52,4/15/2022 20:18,ClassOf2022
1377,,Winston-Salem ,NC,27106,2310,3010,700,9/28/2020 13:57,5/7/2022 15:55,GraduateStudent|MBBvsDuke
1378,,,,,200,500,300,9/28/2020 14:19,,Freshman|ClassificationPts|UVALotteryWinner|FB20_UVANoShows|NOBSBvsNDGame3
1379,,,,,3210,3210,0,9/28/2020 14:20,4/19/2022 18:14,ClassOf2022
1380,,,,,2760,3060,300,9/28/2020 14:42,6/9/2022 13:28,ClassOf2022
1381,,winston salem,NC,27106,1510,3520,2010,9/28/2020 14:43,4/19/2022 18:25,ClassOf2022
1382,,,,,2360,2360,0,9/28/2020 14:51,4/11/2022 11:21,ClassOf2022|MBBvsDuke
1383,,,,,2970,2970,0,9/28/2020 14:54,4/19/2022 18:18,ClassOf2022
1384,,,,,1880,1880,0,9/28/2020 14:58,4/23/2022 16:00,ClassOf2022
1385,,,,,1875,1875,0,9/28/2020 14:59,3/14/2022 10:51,ClassOf2022
1386,,,,,2250,2250,0,9/28/2020 15:00,2/26/2022 18:52,ClassOf2022|MBBvsDuke
1387,,,,,2570,4320,1750,9/28/2020 15:00,4/19/2022 18:14,ClassOf2022
1388,,,,,1580,1580,0,9/28/2020 15:11,10/19/2020 21:05,Senior|ClassificationPts|19RetroactivePoints|CampbellIndy|NOBSBvsNDGame3
1389,1/24/2002,,,,1320,1820,500,9/28/2020 15:48,4/30/2022 18:40,ClassOf2024|21DZ
1390,,,,,400,400,0,9/28/2020 15:57,11/13/2021 16:07,GraduateStudent
1391,,,,,1695,1695,0,9/28/2020 15:58,3/17/2022 10:53,ClassOf2024
1392,1/13/2002,,,,1410,1410,0,9/28/2020 16:00,1/12/2022 12:38,ClassOf2024
1393,,,,,1420,1420,0,9/28/2020 16:10,3/19/2022 12:17,ClassOf2023|MBBvsDuke
1394,,,,,1650,1650,0,9/28/2020 16:17,3/30/2022 16:03,ClassOf2022|MBBvsDuke
1395,,,,,2180,2180,0,9/28/2020 16:23,1/23/2022 11:27,ClassOf2023
1396,9/28/2000,,,,1310,1310,0,9/28/2020 16:31,4/29/2022 18:07,ClassOf2023|MBBvsDuke
1397,,,,,300,300,0,9/28/2020 16:42,,Freshman|NOBSBvsNDGame3
1398,,,,,430,2930,2500,9/28/2020 16:50,5/9/2021 23:09,Graduate Student|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3
1399,,,,,860,2860,2000,9/28/2020 16:56,4/27/2021 17:15,Graduate Student|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3
1400,,,,,660,1160,500,9/28/2020 16:59,3/31/2022 13:38,ClassOf2024
1401,,,,,1750,1750,0,9/28/2020 17:24,3/1/2022 13:21,ClassOf2023|MBBvsDuke
1402,11/28/2002,,,,1445,1445,0,9/28/2020 17:27,5/26/2022 20:09,ClassOf2024|21AEPI
1403,,,,,1360,1360,0,9/28/2020 17:29,4/17/2022 17:15,ClassOf2023|MBBvsDuke
1404,,,,,2130,2130,0,9/28/2020 17:30,5/11/2022 18:16,ClassOf2022
1405,7/12/1999,,,,1675,1675,0,9/28/2020 17:38,3/6/2021 15:01,Senior|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3|MBBvGTech30521
1406,12/8/1999,Mooresville,NC,28115,2165,3755,1590,9/28/2020 17:40,3/30/2022 16:21,ClassOf2022|MBBvsDuke
1407,,,,,1630,1630,0,9/28/2020 17:41,4/16/2022 16:42,ClassOf2022|MBBvsDuke
1408,10/19/1999,,,,4425,5925,1500,9/28/2020 17:42,5/18/2022 16:03,ClassOf2022
1409,,,,,1500,1500,0,9/28/2020 17:44,2/16/2022 11:40,ClassOf2024|21KA|MBBvsDuke
1410,,,,,1860,1860,0,9/28/2020 17:46,4/15/2022 18:58,ClassOf2023|21PKA
1411,,,,,3165,3165,0,9/28/2020 17:49,6/3/2022 18:46,ClassOf2024|21DZ|MBBvsDuke
1412,,,,,400,400,0,9/28/2020 17:49,3/9/2022 1:18,ClassOf2024
1413,,,,,160,1260,1100,9/28/2020 17:49,5/12/2021 15:35,Senior|ClassificationPts|19RetroactivePoints|CampbellIndy|UVALotteryWinner|FB20_UVANoShows|NOBSBvsNDGame3|MBBvGTech30521
1414,,,,,2700,2700,0,9/28/2020 17:50,4/6/2022 17:45,ClassOf2022|21PKA|MBBvsDuke
1415,,,,,1100,1100,0,9/28/2020 17:58,2/12/2022 15:45,ClassOf2023
1416,10/4/2021,,,,1220,1220,0,9/28/2020 18:01,5/11/2022 17:17,ClassOf2023
1417,,,,,1130,1130,0,9/28/2020 18:03,4/29/2022 13:44,ClassOf2023
1418,8/27/2000,,,,820,820,0,9/28/2020 18:05,5/11/2022 13:24,ClassOf2023
1419,,,,,2180,2180,0,9/28/2020 18:07,4/27/2022 15:54,ClassOf2023
1420,,Wellesley,Massachusetts,2481,1630,2730,1100,9/28/2020 18:08,6/4/2022 11:55,ClassOf2023
1421,9/18/2000,,,,710,1010,300,9/28/2020 18:10,4/15/2022 18:59,ClassOf2023|21PKA
1422,,,,,1700,1700,0,9/28/2020 18:11,3/25/2022 18:41,ClassOf2023
1423,,,,,810,810,0,9/28/2020 18:12,1/22/2022 14:41,ClassOf2024|MBBvsDuke
1424,,,,,500,500,0,9/28/2020 18:13,11/27/2021 19:32,ClassOf2024
1425,,,,,830,830,0,9/28/2020 18:20,4/11/2022 14:00,ClassOf2023
1426,,,,,4935,4935,0,9/28/2020 18:21,4/29/2022 18:07,ClassOf2022|21LXA|MBBvsDuke
1427,,,,,560,1060,500,9/28/2020 18:21,6/27/2022 10:16,ClassOf2022
1428,,,,,1860,1860,0,9/28/2020 18:22,5/11/2022 18:19,ClassOf2022|MBBvsDuke
1429,,,,,3020,3020,0,9/28/2020 18:25,4/8/2022 21:54,ClassOf2023|MBBvsDuke
1430,,,,,810,810,0,9/28/2020 18:31,3/24/2022 18:04,ClassOf2024
1431,,,,,1885,1885,0,9/28/2020 18:36,3/16/2022 8:27,ClassOf2024
1432,,,,,2110,2110,0,9/28/2020 18:38,6/30/2022 0:42,ClassOf2024|MBBvsDuke
1433,,,,,400,400,0,9/28/2020 18:55,2/26/2022 18:18,ClassOf2024
1434,1/13/2002,,,,2330,2330,0,9/28/2020 19:01,5/3/2022 22:40,ClassOf2024
1435,,,,,550,550,0,9/28/2020 19:15,3/1/2022 12:00,ClassOf2024
1436,,,,,950,1450,500,9/28/2020 19:17,3/2/2022 20:51,ClassOf2024
1437,,,,,625,625,0,9/28/2020 19:19,,Freshman|ClassificationPts|CampbellGroup|UVALottery_GroupEntry1013|UVALotteryWinner|NOBSBvsNDGame3
1438,,,,,1485,1485,0,9/28/2020 19:19,11/16/2021 16:43,ClassOf2022
1439,,,,,2035,2035,0,9/28/2020 19:23,1/27/2022 11:56,ClassOf2022
1440,,,,,410,710,300,9/28/2020 19:26,4/24/2021 11:12,Senior|ClassificationPts|CampbellIndy|MSOC-UNC101820|MSOC20_UNCNoShows|NOBSBvsNDGame3
1441,,,,,1060,1060,0,9/28/2020 19:28,4/12/2022 21:13,ClassOf2023
1442,,,,,700,700,0,9/28/2020 19:32,10/12/2020 19:45,Senior|ClassificationPts|UVALottery_GroupEntry1013|UVALotteryWinner|NOBSBvsNDGame3
1443,,,,,750,1750,1000,9/28/2020 19:37,1/22/2022 18:00,ClassOf2024
1444,10/1/2001,,,,1235,1235,0,9/28/2020 19:47,2/23/2022 10:45,ClassOf2024|21DZ
1445,,,,,4850,5050,200,9/28/2020 19:55,4/18/2022 21:07,ClassOf2024
1446,,,,,2470,2470,0,9/28/2020 19:56,6/7/2022 6:57,ClassOf2022|MBBvsDuke
1447,12/13/1999,,,,3110,3110,0,9/28/2020 20:16,5/3/2022 18:27,ClassOf2022|21DZ|MBBvsDuke
1448,,,,,1225,1225,0,9/28/2020 20:17,1/12/2022 18:15,ClassOf2022|21DZ
1449,,,,,700,700,0,9/28/2020 20:22,10/20/2020 13:54,Senior|ClassificationPts|UVAQuadExtraWinners|UVALotteryWinner|NOBSBvsNDGame3
1450,,,,,1900,1900,0,9/28/2020 20:28,5/4/2022 11:47,ClassOf2023
1451,,,,,1085,1085,0,9/28/2020 20:33,11/30/2021 18:57,ClassOf2024
1452,,,,,775,775,0,9/28/2020 20:37,1/12/2022 18:34,ClassOf2024
1453,,,,,100,400,300,9/28/2020 20:38,2/27/2022 16:57,ClassOf2024
1454,1/4/2001,,,,3595,3595,0,9/28/2020 20:39,5/7/2022 19:29,ClassOf2023
1455,,,,,1670,1670,0,9/28/2020 20:41,1/22/2022 19:20,ClassOf2023|MBBvsDuke
1456,,,,,1955,1955,0,9/28/2020 20:41,6/29/2022 22:21,ClassOf2024|21LXA
1457,,,,,700,700,0,9/28/2020 20:47,,Senior|ClassificationPts|CampbellGroup|NOBSBvsNDGame3
1458,,,,,1100,1100,0,9/28/2020 20:50,,Senior|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3
1459,12/29/1999,,,,4635,4635,0,9/28/2020 20:51,3/16/2022 18:42,ClassOf2022
1460,,,,,13000,13200,200,9/28/2020 20:51,6/1/2022 14:31,ClassOf2024|MBBvsDuke
1461,,,,,560,560,0,9/28/2020 20:53,,Freshman|ClassificationPts|CampbellGroup|UVALottery_GroupEntry1013|UVALotteryWinner|NOBSBvsNDGame3
1462,,,,,1210,1210,0,9/28/2020 20:54,5/2/2022 11:57,ClassOf2024|MBBvsDuke
1463,,,,,700,700,0,9/28/2020 20:57,,Senior|ClassificationPts|NOBSBvsNDGame3
1464,,,,,2360,2860,500,9/28/2020 20:57,6/9/2022 15:33,ClassOf2022|MBBvsDuke
1465,10/28/1998,,,,1295,2095,800,9/28/2020 20:58,5/11/2021 9:34,Senior|ClassificationPts|19RetroactivePoints|CampbellGroup|UVALottery_GroupEntry1013|UVALotteryWinner|NOBSBvsNDGame3
1466,,,,,2090,2590,500,9/28/2020 20:59,6/30/2022 14:25,ClassOf2022
1467,,,,,1110,1110,0,9/28/2020 21:02,5/11/2021 19:42,Senior|ClassificationPts|19RetroactivePoints|CampbellGroup|UVALottery_GroupEntry1013|NOBSBvsNDGame3
1468,,,,,3970,3970,0,9/28/2020 21:03,5/21/2022 17:14,ClassOf2022|21DZ
1469,,,,,420,420,0,9/28/2020 21:04,7/28/2021 9:40,Graduate Student|ClassificationPts|CampbellIndy|NOBSBvsNDGame3
1470,,,,,400,400,0,9/28/2020 21:05,,Graduate Student|ClassificationPts|NOBSBvsNDGame3
1471,,,,,750,750,0,9/28/2020 21:06,1/22/2022 19:25,ClassOf2023|21DZ
1472,,,,,860,1010,150,9/28/2020 21:09,6/3/2021 17:00,Senior|ClassificationPts|19RetroactivePoints|CampbellIndy|NOBSBvsNDGame3|MBBvGTech30521
1473,,,,,1500,1500,0,9/28/2020 21:21,1/12/2022 18:59,ClassOf2022
1474,3/27/2000,,,,3620,3620,0,9/28/2020 21:21,5/11/2022 21:07,ClassOf2022|MBBvsDuke
1475,,,,,1000,1000,0,9/28/2020 21:22,2/7/2022 15:48,ClassOf2023
1476,,,,,1050,1050,0,9/28/2020 21:23,2/22/2022 10:12,ClassOf2023
1477,,,,,4705,4705,0,9/28/2020 21:26,6/30/2022 22:07,ClassOf2023
1478,,,,,780,780,0,9/28/2020 21:26,6/21/2021 9:33,Senior|ClassificationPts|NOBSBvsNDGame3
1479,,,,,2650,2650,0,9/28/2020 21:29,3/25/2022 18:13,ClassOf2022
1480,6/2/2021,,,,4660,4660,0,9/28/2020 21:33,4/16/2022 13:45,ClassOf2022
1481,,,,,700,700,0,9/28/2020 21:35,3/6/2022 1:53,Senior|ClassificationPts|CampbellIndy|NOBSBvsNDGame3
1482,,,,,2450,2750,300,9/28/2020 21:40,6/30/2022 12:22,ClassOf2023|21PKA
1483,,,,,1100,1100,0,9/28/2020 21:41,3/25/2022 18:01,ClassOf2023|21PKA
1484,,,,,600,2100,1500,9/28/2020 21:43,2/28/2022 17:45,ClassOf2023|MBBvsDuke
1485,,,,,1635,1635,0,9/28/2020 21:46,3/19/2022 16:04,ClassOf2024
1486,,,,,6270,7270,1000,9/28/2020 21:51,4/12/2022 13:02,ClassOf2024|21PiKapp|MBBvsDuke
1487,,Winston-Salem ,North Carolina,27106,90,1090,1000,9/28/2020 21:55,11/24/2021 0:39,Freshman|ClassificationPts|19RetroactivePoints|CampbellGroup|UVALottery_GroupEntry1013|UVALotteryWinner|NOBSBvsNDGame3
1488,,,,,1555,1555,0,9/28/2020 21:57,12/29/2021 12:58,GraduateStudent
1489,,,,,7275,7275,0,9/28/2020 21:58,5/3/2022 13:01,ClassOf2022|21LXA
1490,,,,,1100,1100,0,9/28/2020 22:02,2/23/2022 12:14,ClassOf2023
